CC number long form,CC number short form,Name,VC_numeric,VC_printed,Status
M108.06,M108.6,Philonotis tomentella,68,68,Bracketed
M108.06,M108.6,Philonotis tomentella,69,69,Bracketed
M108.06,M108.6,Philonotis tomentella,70,70,Bracketed
M108.06,M108.6,Philonotis tomentella,88,88,
M108.06,M108.6,Philonotis tomentella,89,89,Bracketed
M108.06,M108.6,Philonotis tomentella,90,90,Bracketed
M108.06,M108.6,Philonotis tomentella,94,94,
M108.06,M108.6,Philonotis tomentella,96,96,
M108.06,M108.6,Philonotis tomentella,97,97,
M108.06,M108.6,Philonotis tomentella,98,98,
M108.06,M108.6,Philonotis tomentella,103,103,
M108.06,M108.6,Philonotis tomentella,104,104,
M108.06,M108.6,Philonotis tomentella,105,105,
M108.06,M108.6,Philonotis tomentella,107,107,
M108.06,M108.6,Philonotis tomentella,110,110,Bracketed
M108.06,M108.6,Philonotis tomentella,112,112,
M108.06,M108.6,Philonotis tomentella,227,H27,
M108.06,M108.6,Philonotis tomentella,234,H34,
M108.06,M108.6,Philonotis tomentella,235,H35,
M017.02,M17.2,Physcomitrium eurystomum,20,20,
M017.02,M17.2,Physcomitrium eurystomum,28,28,
M017.05,M17.5,Physcomitrium patens,1,1,
M017.05,M17.5,Physcomitrium patens,2,2,
M017.05,M17.5,Physcomitrium patens,3,3,
M017.05,M17.5,Physcomitrium patens,4,4,
M017.05,M17.5,Physcomitrium patens,5,5,
M017.05,M17.5,Physcomitrium patens,6,6,
M017.05,M17.5,Physcomitrium patens,7,7,
M017.05,M17.5,Physcomitrium patens,8,8,
M017.05,M17.5,Physcomitrium patens,9,9,
M017.05,M17.5,Physcomitrium patens,10,10,
M017.05,M17.5,Physcomitrium patens,11,11,
M017.05,M17.5,Physcomitrium patens,12,12,Bracketed
M017.05,M17.5,Physcomitrium patens,13,13,
M017.05,M17.5,Physcomitrium patens,14,14,
M017.05,M17.5,Physcomitrium patens,15,15,
M017.05,M17.5,Physcomitrium patens,16,16,
M017.05,M17.5,Physcomitrium patens,17,17,
M017.05,M17.5,Physcomitrium patens,18,18,
M017.05,M17.5,Physcomitrium patens,19,19,
M017.05,M17.5,Physcomitrium patens,20,20,
M017.05,M17.5,Physcomitrium patens,21,21,
M017.05,M17.5,Physcomitrium patens,22,22,
M017.05,M17.5,Physcomitrium patens,23,23,
M017.05,M17.5,Physcomitrium patens,24,24,
M017.05,M17.5,Physcomitrium patens,25,25,
M017.05,M17.5,Physcomitrium patens,26,26,
M017.05,M17.5,Physcomitrium patens,27,27,
M017.05,M17.5,Physcomitrium patens,28,28,
M017.05,M17.5,Physcomitrium patens,29,29,
M017.05,M17.5,Physcomitrium patens,30,30,
M017.05,M17.5,Physcomitrium patens,31,31,
M017.05,M17.5,Physcomitrium patens,32,32,
M017.05,M17.5,Physcomitrium patens,33,33,
M017.05,M17.5,Physcomitrium patens,34,34,
M017.05,M17.5,Physcomitrium patens,35,35,
M017.05,M17.5,Physcomitrium patens,36,36,
M017.05,M17.5,Physcomitrium patens,37,37,
M017.05,M17.5,Physcomitrium patens,38,38,
M017.05,M17.5,Physcomitrium patens,39,39,
M017.05,M17.5,Physcomitrium patens,40,40,
M017.05,M17.5,Physcomitrium patens,41,41,Bracketed
M017.05,M17.5,Physcomitrium patens,42,42,
M017.05,M17.5,Physcomitrium patens,44,44,
M017.05,M17.5,Physcomitrium patens,45,45,
M017.05,M17.5,Physcomitrium patens,46,46,
M017.05,M17.5,Physcomitrium patens,47,47,
M017.05,M17.5,Physcomitrium patens,48,48,
M017.05,M17.5,Physcomitrium patens,50,50,
M017.05,M17.5,Physcomitrium patens,51,51,
M017.05,M17.5,Physcomitrium patens,52,52,
M017.05,M17.5,Physcomitrium patens,53,53,
M017.05,M17.5,Physcomitrium patens,54,54,
M017.05,M17.5,Physcomitrium patens,55,55,
M017.05,M17.5,Physcomitrium patens,57,57,
M017.05,M17.5,Physcomitrium patens,58,58,
M017.05,M17.5,Physcomitrium patens,59,59,
M017.05,M17.5,Physcomitrium patens,60,60,
M017.05,M17.5,Physcomitrium patens,61,61,
M017.05,M17.5,Physcomitrium patens,62,62,Bracketed
M017.05,M17.5,Physcomitrium patens,63,63,
M017.05,M17.5,Physcomitrium patens,64,64,
M017.05,M17.5,Physcomitrium patens,65,65,
M017.05,M17.5,Physcomitrium patens,66,66,Bracketed
M017.05,M17.5,Physcomitrium patens,67,67,
M017.05,M17.5,Physcomitrium patens,68,68,Bracketed
M017.05,M17.5,Physcomitrium patens,73,73,
M017.05,M17.5,Physcomitrium patens,76,76,
M017.05,M17.5,Physcomitrium patens,78,78,
M017.05,M17.5,Physcomitrium patens,79,79,Bracketed
M017.05,M17.5,Physcomitrium patens,80,80,
M017.05,M17.5,Physcomitrium patens,82,82,
M017.05,M17.5,Physcomitrium patens,83,83,
M017.05,M17.5,Physcomitrium patens,84,84,Bracketed
M017.05,M17.5,Physcomitrium patens,85,85,
M017.05,M17.5,Physcomitrium patens,99,99,
M017.05,M17.5,Physcomitrium patens,101,101,
M017.05,M17.5,Physcomitrium patens,202,H2,
M017.05,M17.5,Physcomitrium patens,204,H4,Bracketed
M017.05,M17.5,Physcomitrium patens,205,H5,
M017.05,M17.5,Physcomitrium patens,206,H6,
M017.05,M17.5,Physcomitrium patens,208,H8,
M017.05,M17.5,Physcomitrium patens,209,H9,
M017.05,M17.5,Physcomitrium patens,211,H11,
M017.05,M17.5,Physcomitrium patens,212,H12,
M017.05,M17.5,Physcomitrium patens,214,H14,Bracketed
M017.05,M17.5,Physcomitrium patens,215,H15,
M017.05,M17.5,Physcomitrium patens,217,H17,Bracketed
M017.05,M17.5,Physcomitrium patens,218,H18,
M017.05,M17.5,Physcomitrium patens,221,H21,Bracketed
M017.05,M17.5,Physcomitrium patens,222,H22,
M017.05,M17.5,Physcomitrium patens,223,H23,
M017.05,M17.5,Physcomitrium patens,224,H24,
M017.05,M17.5,Physcomitrium patens,225,H25,
M017.05,M17.5,Physcomitrium patens,226,H26,
M017.05,M17.5,Physcomitrium patens,227,H27,
M017.05,M17.5,Physcomitrium patens,229,H29,
M017.05,M17.5,Physcomitrium patens,230,H30,
M017.05,M17.5,Physcomitrium patens,232,H32,
M017.05,M17.5,Physcomitrium patens,234,H34,
M017.05,M17.5,Physcomitrium patens,235,H35,
M017.05,M17.5,Physcomitrium patens,237,H37,
M017.05,M17.5,Physcomitrium patens,238,H38,
M017.05,M17.5,Physcomitrium patens,239,H39,
M017.01,M17.1,Physcomitrium pyriforme,1,1,
M017.01,M17.1,Physcomitrium pyriforme,2,2,
M017.01,M17.1,Physcomitrium pyriforme,3,3,
M017.01,M17.1,Physcomitrium pyriforme,4,4,
M017.01,M17.1,Physcomitrium pyriforme,5,5,
M017.01,M17.1,Physcomitrium pyriforme,6,6,
M017.01,M17.1,Physcomitrium pyriforme,7,7,
M017.01,M17.1,Physcomitrium pyriforme,8,8,
M017.01,M17.1,Physcomitrium pyriforme,9,9,
M017.01,M17.1,Physcomitrium pyriforme,10,10,
M017.01,M17.1,Physcomitrium pyriforme,11,11,
M017.01,M17.1,Physcomitrium pyriforme,12,12,
M017.01,M17.1,Physcomitrium pyriforme,13,13,
M017.01,M17.1,Physcomitrium pyriforme,14,14,
M017.01,M17.1,Physcomitrium pyriforme,15,15,
M017.01,M17.1,Physcomitrium pyriforme,16,16,
M017.01,M17.1,Physcomitrium pyriforme,17,17,
M017.01,M17.1,Physcomitrium pyriforme,18,18,
M017.01,M17.1,Physcomitrium pyriforme,19,19,
M017.01,M17.1,Physcomitrium pyriforme,20,20,
M017.01,M17.1,Physcomitrium pyriforme,21,21,
M017.01,M17.1,Physcomitrium pyriforme,22,22,
M017.01,M17.1,Physcomitrium pyriforme,23,23,
M017.01,M17.1,Physcomitrium pyriforme,24,24,
M017.01,M17.1,Physcomitrium pyriforme,25,25,
M017.01,M17.1,Physcomitrium pyriforme,26,26,
M017.01,M17.1,Physcomitrium pyriforme,27,27,
M017.01,M17.1,Physcomitrium pyriforme,28,28,
M017.01,M17.1,Physcomitrium pyriforme,29,29,
M017.01,M17.1,Physcomitrium pyriforme,30,30,
M017.01,M17.1,Physcomitrium pyriforme,31,31,
M017.01,M17.1,Physcomitrium pyriforme,32,32,
M017.01,M17.1,Physcomitrium pyriforme,33,33,
M017.01,M17.1,Physcomitrium pyriforme,34,34,
M017.01,M17.1,Physcomitrium pyriforme,35,35,
M017.01,M17.1,Physcomitrium pyriforme,36,36,
M017.01,M17.1,Physcomitrium pyriforme,37,37,
M017.01,M17.1,Physcomitrium pyriforme,38,38,Bracketed
M017.01,M17.1,Physcomitrium pyriforme,39,39,
M017.01,M17.1,Physcomitrium pyriforme,40,40,
M017.01,M17.1,Physcomitrium pyriforme,41,41,
M017.01,M17.1,Physcomitrium pyriforme,42,42,
M017.01,M17.1,Physcomitrium pyriforme,43,43,
M017.01,M17.1,Physcomitrium pyriforme,44,44,
M017.01,M17.1,Physcomitrium pyriforme,45,45,
M017.01,M17.1,Physcomitrium pyriforme,46,46,
M017.01,M17.1,Physcomitrium pyriforme,47,47,
M017.01,M17.1,Physcomitrium pyriforme,48,48,
M017.01,M17.1,Physcomitrium pyriforme,49,49,
M017.01,M17.1,Physcomitrium pyriforme,50,50,
M017.01,M17.1,Physcomitrium pyriforme,51,51,
M017.01,M17.1,Physcomitrium pyriforme,52,52,
M017.01,M17.1,Physcomitrium pyriforme,53,53,
M017.01,M17.1,Physcomitrium pyriforme,54,54,
M017.01,M17.1,Physcomitrium pyriforme,55,55,
M017.01,M17.1,Physcomitrium pyriforme,56,56,
M017.01,M17.1,Physcomitrium pyriforme,57,57,
M017.01,M17.1,Physcomitrium pyriforme,58,58,
M017.01,M17.1,Physcomitrium pyriforme,59,59,
M017.01,M17.1,Physcomitrium pyriforme,60,60,
M017.01,M17.1,Physcomitrium pyriforme,61,61,
M017.01,M17.1,Physcomitrium pyriforme,62,62,
M017.01,M17.1,Physcomitrium pyriforme,63,63,
M017.01,M17.1,Physcomitrium pyriforme,64,64,
M017.01,M17.1,Physcomitrium pyriforme,65,65,
M017.01,M17.1,Physcomitrium pyriforme,66,66,
M017.01,M17.1,Physcomitrium pyriforme,67,67,
M017.01,M17.1,Physcomitrium pyriforme,68,68,
M017.01,M17.1,Physcomitrium pyriforme,69,69,
M017.01,M17.1,Physcomitrium pyriforme,70,70,
M017.01,M17.1,Physcomitrium pyriforme,71,71,
M017.01,M17.1,Physcomitrium pyriforme,72,72,
M017.01,M17.1,Physcomitrium pyriforme,73,73,
M017.01,M17.1,Physcomitrium pyriforme,74,74,
M017.01,M17.1,Physcomitrium pyriforme,75,75,
M017.01,M17.1,Physcomitrium pyriforme,76,76,Bracketed
M017.01,M17.1,Physcomitrium pyriforme,79,79,
M017.01,M17.1,Physcomitrium pyriforme,80,80,
M017.01,M17.1,Physcomitrium pyriforme,81,81,
M017.01,M17.1,Physcomitrium pyriforme,82,82,
M017.01,M17.1,Physcomitrium pyriforme,83,83,
M017.01,M17.1,Physcomitrium pyriforme,84,84,
M017.01,M17.1,Physcomitrium pyriforme,85,85,
M017.01,M17.1,Physcomitrium pyriforme,88,88,
M017.01,M17.1,Physcomitrium pyriforme,89,89,Bracketed
M017.01,M17.1,Physcomitrium pyriforme,90,90,Bracketed
M017.01,M17.1,Physcomitrium pyriforme,91,91,Bracketed
M017.01,M17.1,Physcomitrium pyriforme,93,93,
M017.01,M17.1,Physcomitrium pyriforme,94,94,Bracketed
M017.01,M17.1,Physcomitrium pyriforme,97,97,
M017.01,M17.1,Physcomitrium pyriforme,98,98,
M017.01,M17.1,Physcomitrium pyriforme,99,99,Bracketed
M017.01,M17.1,Physcomitrium pyriforme,100,100,
M017.01,M17.1,Physcomitrium pyriforme,101,101,
M017.01,M17.1,Physcomitrium pyriforme,102,102,
M017.01,M17.1,Physcomitrium pyriforme,103,103,
M017.01,M17.1,Physcomitrium pyriforme,104,104,
M017.01,M17.1,Physcomitrium pyriforme,106,106,
M017.01,M17.1,Physcomitrium pyriforme,107,107,
M017.01,M17.1,Physcomitrium pyriforme,108,108,Bracketed
M017.01,M17.1,Physcomitrium pyriforme,109,109,Bracketed
M017.01,M17.1,Physcomitrium pyriforme,110,110,
M017.01,M17.1,Physcomitrium pyriforme,111,111,
M017.01,M17.1,Physcomitrium pyriforme,112,112,
M017.01,M17.1,Physcomitrium pyriforme,201,H1,
M017.01,M17.1,Physcomitrium pyriforme,202,H2,
M017.01,M17.1,Physcomitrium pyriforme,203,H3,
M017.01,M17.1,Physcomitrium pyriforme,204,H4,
M017.01,M17.1,Physcomitrium pyriforme,205,H5,
M017.01,M17.1,Physcomitrium pyriforme,206,H6,
M017.01,M17.1,Physcomitrium pyriforme,208,H8,
M017.01,M17.1,Physcomitrium pyriforme,209,H9,
M017.01,M17.1,Physcomitrium pyriforme,210,H10,
M017.01,M17.1,Physcomitrium pyriforme,211,H11,Bracketed
M017.01,M17.1,Physcomitrium pyriforme,212,H12,
M017.01,M17.1,Physcomitrium pyriforme,213,H13,
M017.01,M17.1,Physcomitrium pyriforme,216,H16,
M017.01,M17.1,Physcomitrium pyriforme,218,H18,Bracketed
M017.01,M17.1,Physcomitrium pyriforme,219,H19,
M017.01,M17.1,Physcomitrium pyriforme,220,H20,
M017.01,M17.1,Physcomitrium pyriforme,221,H21,Bracketed
M017.01,M17.1,Physcomitrium pyriforme,222,H22,
M017.01,M17.1,Physcomitrium pyriforme,223,H23,Bracketed
M017.01,M17.1,Physcomitrium pyriforme,224,H24,
M017.01,M17.1,Physcomitrium pyriforme,225,H25,
M017.01,M17.1,Physcomitrium pyriforme,227,H27,
M017.01,M17.1,Physcomitrium pyriforme,228,H28,Bracketed
M017.01,M17.1,Physcomitrium pyriforme,229,H29,
M017.01,M17.1,Physcomitrium pyriforme,230,H30,Bracketed
M017.01,M17.1,Physcomitrium pyriforme,232,H32,
M017.01,M17.1,Physcomitrium pyriforme,233,H33,
M017.01,M17.1,Physcomitrium pyriforme,234,H34,Bracketed
M017.01,M17.1,Physcomitrium pyriforme,235,H35,
M017.01,M17.1,Physcomitrium pyriforme,236,H36,
M017.01,M17.1,Physcomitrium pyriforme,237,H37,Bracketed
M017.01,M17.1,Physcomitrium pyriforme,238,H38,
M017.01,M17.1,Physcomitrium pyriforme,239,H39,
M017.01,M17.1,Physcomitrium pyriforme,240,H40,
M017.01,M17.1,Physcomitrium pyriforme,300,C,
M017.04,M17.4,Physcomitrium readeri,4,4,
M017.04,M17.4,Physcomitrium readeri,57,57,
M017.04,M17.4,Physcomitrium readeri,64,64,
M017.03,M17.3,Physcomitrium sphaericum,14,14,Bracketed
M017.03,M17.3,Physcomitrium sphaericum,17,17,Bracketed
M017.03,M17.3,Physcomitrium sphaericum,39,39,Bracketed
M017.03,M17.3,Physcomitrium sphaericum,42,42,
M017.03,M17.3,Physcomitrium sphaericum,44,44,
M017.03,M17.3,Physcomitrium sphaericum,57,57,
M017.03,M17.3,Physcomitrium sphaericum,58,58,
M017.03,M17.3,Physcomitrium sphaericum,59,59,
M017.03,M17.3,Physcomitrium sphaericum,63,63,
M017.03,M17.3,Physcomitrium sphaericum,64,64,
M017.03,M17.3,Physcomitrium sphaericum,76,76,Bracketed
M017.03,M17.3,Physcomitrium sphaericum,83,83,
M017.03,M17.3,Physcomitrium sphaericum,85,85,Bracketed
M017.03,M17.3,Physcomitrium sphaericum,86,86,
M017.03,M17.3,Physcomitrium sphaericum,99,99,
M017.03,M17.3,Physcomitrium sphaericum,239,H39,
L048.03,L48.3,Plagiochila asplenioides,1,1,
L048.03,L48.3,Plagiochila asplenioides,2,2,
L048.03,L48.3,Plagiochila asplenioides,3,3,
L048.03,L48.3,Plagiochila asplenioides,4,4,
L048.03,L48.3,Plagiochila asplenioides,5,5,
L048.03,L48.3,Plagiochila asplenioides,6,6,
L048.03,L48.3,Plagiochila asplenioides,7,7,
L048.03,L48.3,Plagiochila asplenioides,8,8,
L048.03,L48.3,Plagiochila asplenioides,9,9,
L048.03,L48.3,Plagiochila asplenioides,10,10,
L048.03,L48.3,Plagiochila asplenioides,11,11,
L048.03,L48.3,Plagiochila asplenioides,12,12,
L048.03,L48.3,Plagiochila asplenioides,13,13,
L048.03,L48.3,Plagiochila asplenioides,14,14,
L048.03,L48.3,Plagiochila asplenioides,15,15,
L048.03,L48.3,Plagiochila asplenioides,16,16,
L048.03,L48.3,Plagiochila asplenioides,17,17,
L048.03,L48.3,Plagiochila asplenioides,18,18,
L048.03,L48.3,Plagiochila asplenioides,19,19,
L048.03,L48.3,Plagiochila asplenioides,20,20,
L048.03,L48.3,Plagiochila asplenioides,22,22,
L048.03,L48.3,Plagiochila asplenioides,23,23,
L048.03,L48.3,Plagiochila asplenioides,24,24,
L048.03,L48.3,Plagiochila asplenioides,25,25,
L048.03,L48.3,Plagiochila asplenioides,26,26,
L048.03,L48.3,Plagiochila asplenioides,27,27,
L048.03,L48.3,Plagiochila asplenioides,28,28,
L048.03,L48.3,Plagiochila asplenioides,29,29,
L048.03,L48.3,Plagiochila asplenioides,30,30,
L048.03,L48.3,Plagiochila asplenioides,31,31,
L048.03,L48.3,Plagiochila asplenioides,32,32,
L048.03,L48.3,Plagiochila asplenioides,33,33,
L048.03,L48.3,Plagiochila asplenioides,34,34,
L048.03,L48.3,Plagiochila asplenioides,35,35,
L048.03,L48.3,Plagiochila asplenioides,36,36,
L048.03,L48.3,Plagiochila asplenioides,37,37,
L048.03,L48.3,Plagiochila asplenioides,38,38,
L048.03,L48.3,Plagiochila asplenioides,39,39,
L048.03,L48.3,Plagiochila asplenioides,40,40,
L048.03,L48.3,Plagiochila asplenioides,41,41,
L048.03,L48.3,Plagiochila asplenioides,42,42,
L048.03,L48.3,Plagiochila asplenioides,43,43,
L048.03,L48.3,Plagiochila asplenioides,44,44,
L048.03,L48.3,Plagiochila asplenioides,45,45,
L048.03,L48.3,Plagiochila asplenioides,46,46,
L048.03,L48.3,Plagiochila asplenioides,47,47,
L048.03,L48.3,Plagiochila asplenioides,48,48,
L048.03,L48.3,Plagiochila asplenioides,49,49,
L048.03,L48.3,Plagiochila asplenioides,50,50,
L048.03,L48.3,Plagiochila asplenioides,51,51,
L048.03,L48.3,Plagiochila asplenioides,52,52,
L048.03,L48.3,Plagiochila asplenioides,53,53,
L048.03,L48.3,Plagiochila asplenioides,54,54,
L048.03,L48.3,Plagiochila asplenioides,55,55,
L048.03,L48.3,Plagiochila asplenioides,56,56,
L048.03,L48.3,Plagiochila asplenioides,57,57,
L048.03,L48.3,Plagiochila asplenioides,58,58,
L048.03,L48.3,Plagiochila asplenioides,59,59,
L048.03,L48.3,Plagiochila asplenioides,60,60,
L048.03,L48.3,Plagiochila asplenioides,61,61,
L048.03,L48.3,Plagiochila asplenioides,62,62,
L048.03,L48.3,Plagiochila asplenioides,63,63,
L048.03,L48.3,Plagiochila asplenioides,64,64,
L048.03,L48.3,Plagiochila asplenioides,65,65,
L048.03,L48.3,Plagiochila asplenioides,66,66,
L048.03,L48.3,Plagiochila asplenioides,67,67,
L048.03,L48.3,Plagiochila asplenioides,68,68,
L048.03,L48.3,Plagiochila asplenioides,69,69,
L048.03,L48.3,Plagiochila asplenioides,70,70,
L048.03,L48.3,Plagiochila asplenioides,71,71,
L048.03,L48.3,Plagiochila asplenioides,72,72,
L048.03,L48.3,Plagiochila asplenioides,73,73,
L048.03,L48.3,Plagiochila asplenioides,74,74,
L048.03,L48.3,Plagiochila asplenioides,75,75,
L048.03,L48.3,Plagiochila asplenioides,76,76,
L048.03,L48.3,Plagiochila asplenioides,77,77,
L048.03,L48.3,Plagiochila asplenioides,78,78,
L048.03,L48.3,Plagiochila asplenioides,79,79,
L048.03,L48.3,Plagiochila asplenioides,80,80,
L048.03,L48.3,Plagiochila asplenioides,81,81,
L048.03,L48.3,Plagiochila asplenioides,82,82,
L048.03,L48.3,Plagiochila asplenioides,83,83,
L048.03,L48.3,Plagiochila asplenioides,84,84,
L048.03,L48.3,Plagiochila asplenioides,85,85,
L048.03,L48.3,Plagiochila asplenioides,86,86,
L048.03,L48.3,Plagiochila asplenioides,87,87,
L048.03,L48.3,Plagiochila asplenioides,88,88,
L048.03,L48.3,Plagiochila asplenioides,89,89,
L048.03,L48.3,Plagiochila asplenioides,90,90,
L048.03,L48.3,Plagiochila asplenioides,91,91,
L048.03,L48.3,Plagiochila asplenioides,92,92,
L048.03,L48.3,Plagiochila asplenioides,93,93,
L048.03,L48.3,Plagiochila asplenioides,94,94,
L048.03,L48.3,Plagiochila asplenioides,95,95,
L048.03,L48.3,Plagiochila asplenioides,96,96,
L048.03,L48.3,Plagiochila asplenioides,97,97,
L048.03,L48.3,Plagiochila asplenioides,98,98,
L048.03,L48.3,Plagiochila asplenioides,99,99,
L048.03,L48.3,Plagiochila asplenioides,100,100,
L048.03,L48.3,Plagiochila asplenioides,101,101,
L048.03,L48.3,Plagiochila asplenioides,102,102,
L048.03,L48.3,Plagiochila asplenioides,103,103,
L048.03,L48.3,Plagiochila asplenioides,104,104,
L048.03,L48.3,Plagiochila asplenioides,105,105,
L048.03,L48.3,Plagiochila asplenioides,106,106,
L048.03,L48.3,Plagiochila asplenioides,107,107,
L048.03,L48.3,Plagiochila asplenioides,108,108,
L048.03,L48.3,Plagiochila asplenioides,109,109,
L048.03,L48.3,Plagiochila asplenioides,110,110,
L048.03,L48.3,Plagiochila asplenioides,111,111,
L048.03,L48.3,Plagiochila asplenioides,112,112,
L048.03,L48.3,Plagiochila asplenioides,201,H1,
L048.03,L48.3,Plagiochila asplenioides,202,H2,
L048.03,L48.3,Plagiochila asplenioides,203,H3,
L048.03,L48.3,Plagiochila asplenioides,204,H4,
L048.03,L48.3,Plagiochila asplenioides,205,H5,
L048.03,L48.3,Plagiochila asplenioides,206,H6,
L048.03,L48.3,Plagiochila asplenioides,207,H7,
L048.03,L48.3,Plagiochila asplenioides,208,H8,
L048.03,L48.3,Plagiochila asplenioides,209,H9,
L048.03,L48.3,Plagiochila asplenioides,210,H10,
L048.03,L48.3,Plagiochila asplenioides,211,H11,
L048.03,L48.3,Plagiochila asplenioides,212,H12,
L048.03,L48.3,Plagiochila asplenioides,213,H13,
L048.03,L48.3,Plagiochila asplenioides,214,H14,
L048.03,L48.3,Plagiochila asplenioides,215,H15,
L048.03,L48.3,Plagiochila asplenioides,216,H16,
L048.03,L48.3,Plagiochila asplenioides,217,H17,
L048.03,L48.3,Plagiochila asplenioides,218,H18,
L048.03,L48.3,Plagiochila asplenioides,219,H19,
L048.03,L48.3,Plagiochila asplenioides,220,H20,
L048.03,L48.3,Plagiochila asplenioides,221,H21,
L048.03,L48.3,Plagiochila asplenioides,222,H22,
L048.03,L48.3,Plagiochila asplenioides,223,H23,
L048.03,L48.3,Plagiochila asplenioides,224,H24,Bracketed
L048.03,L48.3,Plagiochila asplenioides,225,H25,
L048.03,L48.3,Plagiochila asplenioides,226,H26,
L048.03,L48.3,Plagiochila asplenioides,227,H27,
L048.03,L48.3,Plagiochila asplenioides,228,H28,
L048.03,L48.3,Plagiochila asplenioides,229,H29,
L048.03,L48.3,Plagiochila asplenioides,230,H30,
L048.03,L48.3,Plagiochila asplenioides,231,H31,
L048.03,L48.3,Plagiochila asplenioides,232,H32,
L048.03,L48.3,Plagiochila asplenioides,233,H33,
L048.03,L48.3,Plagiochila asplenioides,234,H34,
L048.03,L48.3,Plagiochila asplenioides,235,H35,
L048.03,L48.3,Plagiochila asplenioides,236,H36,
L048.03,L48.3,Plagiochila asplenioides,237,H37,
L048.03,L48.3,Plagiochila asplenioides,238,H38,
L048.03,L48.3,Plagiochila asplenioides,239,H39,
L048.03,L48.3,Plagiochila asplenioides,240,H40,
L048.03,L48.3,Plagiochila asplenioides,300,C,
L048.07,L48.7,Plagiochila bifaria,1,1,
L048.07,L48.7,Plagiochila bifaria,2,2,
L048.07,L48.7,Plagiochila bifaria,3,3,
L048.07,L48.7,Plagiochila bifaria,4,4,
L048.07,L48.7,Plagiochila bifaria,6,6,
L048.07,L48.7,Plagiochila bifaria,9,9,
L048.07,L48.7,Plagiochila bifaria,11,11,
L048.07,L48.7,Plagiochila bifaria,14,14,Bracketed
L048.07,L48.7,Plagiochila bifaria,41,41,
L048.07,L48.7,Plagiochila bifaria,42,42,
L048.07,L48.7,Plagiochila bifaria,43,43,
L048.07,L48.7,Plagiochila bifaria,44,44,
L048.07,L48.7,Plagiochila bifaria,45,45,
L048.07,L48.7,Plagiochila bifaria,46,46,
L048.07,L48.7,Plagiochila bifaria,47,47,
L048.07,L48.7,Plagiochila bifaria,48,48,
L048.07,L48.7,Plagiochila bifaria,49,49,
L048.07,L48.7,Plagiochila bifaria,50,50,
L048.07,L48.7,Plagiochila bifaria,52,52,
L048.07,L48.7,Plagiochila bifaria,64,64,
L048.07,L48.7,Plagiochila bifaria,65,65,
L048.07,L48.7,Plagiochila bifaria,69,69,
L048.07,L48.7,Plagiochila bifaria,70,70,
L048.07,L48.7,Plagiochila bifaria,71,71,
L048.07,L48.7,Plagiochila bifaria,73,73,Bracketed
L048.07,L48.7,Plagiochila bifaria,74,74,
L048.07,L48.7,Plagiochila bifaria,75,75,
L048.07,L48.7,Plagiochila bifaria,86,86,
L048.07,L48.7,Plagiochila bifaria,87,87,
L048.07,L48.7,Plagiochila bifaria,88,88,
L048.07,L48.7,Plagiochila bifaria,95,95,
L048.07,L48.7,Plagiochila bifaria,96,96,
L048.07,L48.7,Plagiochila bifaria,97,97,
L048.07,L48.7,Plagiochila bifaria,98,98,
L048.07,L48.7,Plagiochila bifaria,100,100,
L048.07,L48.7,Plagiochila bifaria,101,101,
L048.07,L48.7,Plagiochila bifaria,102,102,
L048.07,L48.7,Plagiochila bifaria,103,103,
L048.07,L48.7,Plagiochila bifaria,104,104,
L048.07,L48.7,Plagiochila bifaria,105,105,
